CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,EMPLOYER_STATE,WORKSITE_CITY_1,PREVAILING_WAGE_1,YEAR,
DENIED,"ASSOCIATE, OFFICE OF THE CEO",Y,UNIVISION MANAGEMENT COMPANY,NY,NEW YORK,72301,2017,
DENIED,SOCIAL & COMMUNITY SERVICE MANAGER,Y,SURE WE CAN INC.,NY,BROOKLYN,61547,2017,
DENIED,BI ANALYST/BUSINESS ANALYST,Y,"SCHNEIDER SADDLERY CO, INC",OH,CHAGRIN FALLS,54226,2017,
DENIED,ADVANCED MANUFACTURING EQUIPMENT ENGINEER,Y,"GHSP, INC.",MI,GRAND HAVEN,71781,2017,
DENIED,STAFF ACCOUNTANT,Y,"RCS & ASSOCIATES, LTD",IL,HILLSIDE,57574,2017,
DENIED,QUANTITATIVE ANALYST,Y,TRADE INFORMATICS LLC,NY,PURCHASE,47590,2017,
DENIED,MECHANICAL ENGINEER,Y,LUMINII CORP,IL,NILES,61922,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,PROGRAMMER/DEVELOPER 3,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,68078,2017,
DENIED,SOFTWARE DEVELOPER,Y,CONNVERTEX TECHNOLOGIES INC.,MN,ST. PAUL,77917,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,PROJECT MANAGER 4,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,91915,2017,
DENIED,SENIOR TECHNICAL PROGRAM MANAGER,Y,"AH INFOTECH, LLC",NY,NEW YORK,71781,2017,
DENIED,MECHANICAL ENGINEER-VALIDATION,Y,"TECHNO PRO SOLUTIONS, INC.",NY,BROOKHAVEN,64605,2017,
DENIED,SOLUTION ARCHITECT,Y,"FOCAL POINT DATA RISK, LLC",PA,LANGHORNE,116605,2017,
DENIED,RESEARCH FELLOW,Y,MAYO CLINIC,MN,ROCHESTER,36670.4,2017,
DENIED,MEDICAL RESIDENT,Y,THE MARY IMOGENE BASSETT HOSPITAL,NY,COOPERSTOWN,55790,2017,
DENIED,MEDICAL RESIDENT,Y,THE MARY IMOGENE BASSETT HOSPITAL,NY,COOPERSTOWN,55790,2017,
DENIED,NURSE MANAGER,Y,THE ROGOSIN INSTITUTE,NY,BROOKLYN,75837,2017,
DENIED,ANALYST,Y,"STARCOM MEDIAVEST GROUP, INC.",IL,CHICAGO,51480,2017,
DENIED,STATISTICAL PROGRAMMER ANALYST,Y,"SIMR, INC.",MI,ANN ARBOR,59322,2017,
DENIED,STAFF CONSULTANT - ETL DEVELOPER/ARCHITECHT,Y,"INFORMATION CONTROL COMPANY, LCC",OH,COLUMBUS,83034,2017,
DENIED,SOFTWARE DEVELOPER,Y,"SIVEES, INC",WI,BROOKFIELD,73944,2017,
DENIED,COMPUTER PROGRAMMER ANALYST,Y,"POSITIVE GROUP, LLC.",IL,CHICAGO,61318,2017,
DENIED,QUANTITATIVE RESEARCHER,Y,"TWO SIGMA INVESTMENTS, LP",NY,NEW YORK,97552,2017,
DENIED,PROGRAMMER ANALYST,Y,"DATAFORMIX TECHNOLOGIES, INC",NY,SOMERSET,64813,2017,
DENIED,REHAB COORDINATOR,Y,EARTH USA SERVICES INC.,NY,LONG ISLAND CITY,31595,2017,
DENIED,MECHANICAL ENGINEER,Y,"AXISCADES, INC.",IL,MOSSVILLE,79352,2017,
DENIED,SYSTEM ADMINISTRATOR LEVEL 1,Y,WIPRO LIMITED,MI,NOVI,60000,2017,
DENIED,"MANAGER, PROGRAMMATIC MEDIA",Y,"STARCOM MEDIAVEST GROUP, INC.",NY,NEW YORK,79227,2017,
DENIED,SOFTWARE DEVELOPMENT ENGINEER,Y,"GROUPON, INC.",IL,CHICAGO,111218,2017,
DENIED,REHAB COORDINATOR,Y,EARTH USA SERVICES INC.,NY,LONG ISLAND CITY,31595,2017,
DENIED,ENGAGEMENT MANAGER,Y,"EXLSERVICE.COM, LLC",NY,JERSEY CITY,136427,2017,
DENIED,STAFF ACCOUNTANT,N,ALMA REALTY CORP.,NY,LONG ISLAND CITY,55764.8,2017,
DENIED,ASSOCIATE RESEARCH SCIENTIST,Y,COLUMBIA UNIVERSITY,NY,NEW YORK,47320,2017,
DENIED,MEDICAL RESIDENT,Y,THE MARY IMOGENE BASSETT HOSPITAL,NY,COOPERSTOWN,55790,2017,
DENIED,SOFTWARE ENGINEER,Y,IBM CORPORATION,IL,CHICAGO,74006,2017,
DENIED,INSURANCE UNDERWRITER,N,SOLOMAN AGENCY CORP,NY,BAYSIDE,59030.4,2017,
DENIED,ASSOCIATE RESEARCH SCIENTIST,Y,COLUMBIA UNIVERSITY,NY,NEW YORK,62421,2017,
DENIED,RELAY ENGINEER,Y,RUMSEY ELECTRIC COMPANY,PA,CONSHOHOCKEN,65395,2017,
DENIED,SOFTWARE DEVELOPER,Y,"SIVEES, INC",WI,BROOKFIELD,73944,2017,
DENIED,HOUSE OFFICER I,Y,UNIVERSITY OF MICHIGAN,MI,ANN ARBOR,54208,2017,
DENIED,SOFTWARE DEVELOPER,Y,"SUMMITWORKS TECHNOLOGIES, INC.",PA,AMBER,55349,2017,
DENIED,RESEARCH FELLOW,Y,THE WISTAR INSTITUTE OF ANATOMY AND BIOLOGY,PA,PHILADELPHIA,44450,2017,
DENIED,MANUFACTURING ENGINEER,Y,"HILL-ROM SERVICES, INC.",IN,BATESVILLE,69035,2017,
DENIED,ENTERPRISE SOLUTION SPECIALIST,Y,UST GLOBAL INC,OH,CINCINNATI,60403,2017,
DENIED,INTERNATIONAL TRADE MARKET RESEARCH ANALYST,Y,XING YUN INTERNATION TRADE INC,NY,ASTORIA,46675.2,2017,
DENIED,REHAB COORDINATOR,Y,EARTH USA SERVICES INC.,NY,LONG ISLAND CITY,31595,2017,
DENIED,ACCOUNTING ANALYST,Y,SOME SPIDER INC.,NY,NEW YORK,53061,2017,
DENIED,SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,71386,2017,
DENIED,SYSTEMS ANALYST,Y,MARS INFOTECH INC,IL,LISLE,52166,2017,
DENIED,SYSTEMS ANALYST,Y,LORVEN BPM TECHNOLOGIES LLC,IL,LISLE,52166,2017,
DENIED,SOFTWARE ENGINEER,Y,MARS INFOTECH INC,IL,LISLE,59779,2017,
DENIED,SOFTWARE ENGINEER,Y,LORVEN BPM TECHNOLOGIES LLC,IL,LISLE,59779,2017,
DENIED,POSTDOCTORAL RESEARCH SCIENTIST,Y,COLUMBIA UNIVERSITY,NY,NEW YORK,38189,2017,
DENIED,ECONOMIST,Y,COMPASS RELOCATION INC,NY,BROOKLYN,110000,2017,
DENIED,JUNIOR ARCHITECT,Y,"ODA - ARCHITECTURE, P.C.",NY,NEW YORK,49624,2017,
DENIED,SPECIAL EDUCATION TEACHER,Y,LIONSGATE ACADEMY,MN,MINNETONKA,37080,2017,
DENIED,COMPUTER PROGRAMMER ANALYST,Y,TANISHA SYSTEMS INC,PA,MALVERN,55349,2017,
DENIED,SOFTWARE ENGINEER,Y,"OPTIMAL STRATEGIX GROUP, INC.",PA,NEWTON,68515,2017,
DENIED,PHYSICAL THERAPIST,N,INTERFYSIO LLC,NY,NEW YORK,66539.2,2017,
DENIED,JAVA DEVELOPER,Y,"IKNOWVATE TECHNOLOGIES, INC.",MN,ROCHESTER,80371,2017,
DENIED,PAVEMENT DESIGN ENGINEER,Y,"EARTH EXPLORATION, INC.",IN,INDIANAPOLIS,66000,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,ARCHITECT,Y,"TIMOTHY HAAHS & ASSOCIATES, INC.",PA,BLUE BELL,63586,2017,
DENIED,QUALITY ENGINEER,Y,CUMMINS INC.,MN,FRIDLEY,56624,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,MOBILE DEVELOPER,Y,IBM CORPORATION,NY,ARMONK,111405,2017,
DENIED,ARCHITECTURAL DESIGNER,Y,AUFGANG ARCHITECTS LLC,NY,SUFFERN,50000,2017,
DENIED,PROJECT PROGRAMMER/ENGINEER,Y,EVA DIMENSIONS LLC,NY,LOCUST VALLEY,78000,2017,
DENIED,"SOFTWARE DEVELOPER, SYSTEMS SOFTWARE",Y,L&T TECHNOLOGY SERVICES LIMITED,IN,KOKOMO,75005,2017,
DENIED,MECHANICAL ENGINEER,Y,NY BUILDING SYSTEMS CONSULTANT INC,NY,JAMAICA,61069,2017,
DENIED,SENIOR JD EDWARDS BUSINESS ANALYST,Y,"RST SOLUTIONS, INC.",PA,CHALFONT,89939,2017,
DENIED,HUMAN RESOURCES MANAGER,Y,SPORT 195 INC,NY,NEW YORK,181250,2017,
DENIED,ASSOCIATE,Y,KPMG LLP,NY,NEW YORK,78000,2017,
DENIED,STAFF ENGINEER,Y,"ABONMARCHE CONSULTANTS, INC.",IN,SOUTH BEND,42078,2017,
DENIED,GRAPHIC DESIGNER,Y,PRYME CONTENT INC.,NY,NEW YORK,66477,2017,
DENIED,PROJECT ENGINEER,Y,PHOENIX TECHNICAL SOLUTIONS INC,PA,ERIE,71947,2017,
DENIED,LAW CLERK,N,"GENG & ASSOCIATES, P.C.",NY,FLUSHING,45843.2,2017,
DENIED,"MANAGER, CONSULTING SERVICES",Y,"INDEPENDENT COMPUTER CONSULTING GROUP, INC.",PA,WARMINSTER,124280,2017,
DENIED,ARCHITECTURAL DESIGNER,Y,ATELIER NEW YORK ARCHITECTURE PC,NY,LONG ISLAND CITY,2473640,2017,
DENIED,JDE DEVELOPER,Y,"RST SOLUTIONS, INC.",PA,CHALFONT,68515,2017,
DENIED,DATA SCIENTIST ANALYST,Y,"TITAN DATA GROUP, INC",MN,WOODBURY,64501,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,STAFF ACCOUNTANT,N,SOHO LOFTS NYC LLC,NY,NEW YORK,55764.8,2017,
DENIED,PROJECT MANAGER,Y,RENOWNED CORP,NY,NEW YORK,110656000,2017,
DENIED,PRICING ANALYST,Y,"NIPPON EXPRESS USA, INC.",NY,LONG ISLAND CITY,46675,2017,
DENIED,"ENGINEER 3, QUALITY ASSURANCE",Y,"COMCAST CABLE COMMUNICATIONS, LLC",PA,WAYNE,49795,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,"PROFESSOR OF INSTRUCTION, EDUCATION",Y,THE UNIVERSITY OF AKRON,OH,AKRON,20230,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,ENVIRONMENTAL ENGINEER,Y,BESTWATER CORP,OH,MORAINE,58261,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,TEST CONSULTANT 2,Y,CAPGEMINI AMERICA INC,IN,JEFFERSONVILLE,70824,2017,
DENIED,PRODUCT DESIGNER,Y,INVESTMENT GRADE TECHNOLOGY,IL,CHICAGO,52166,2017,
DENIED,ASSISTANT PROFESSOR,Y,UNIVERSITY AT ALBANY,NY,ALBANY,39229,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,ASSISTANT PROFESSOR,Y,UNIVERSITY AT ALBANY,NY,ALBANY,39229,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,PROGRAMMER/DEVELOPER 2,Y,CAPGEMINI AMERICA INC,IL,BLOOMINGTON,60070,2017,
DENIED,BIOMEDICAL ENGINEER,Y,TENGYUE IMP & EXP USA INC.,IL,CHICAGO,64334.4,2017,
DENIED,PROGRAMMER ANALYST,Y,KIP INFORMATION TECHNOLOGIES INC,IL,WEEHAWKEN,75795,2017,
DENIED,SENIOR WORKFORCE SOLUTION DESIGNER,Y,"PRESENCE OF IT WFM NORTH AMERICA, LLC",WI,HARTFORD,98197,2017,
DENIED,INVESTMENT ADVISOR ANALYST,Y,JOSEPH H. KHASHO,IL,ROLLING MEADOWS,43680,2017,
DENIED,SCIENTIST,Y,LANZATECH INC.,IL,SKOKIE,46758,2017,
DENIED,ASSOCIATE ACCOUNTANT: TAX,Y,CBIZ ACCOUNTING TAX-ADVISORY LLC,PA,PLYMOUTH MEETING,49733,2017,
DENIED,"SOFTWARE DEVELOPER, APPLICATIONS",Y,L&T TECHNOLOGY SERVICES LIMITED,MI,TROY,54704,2017,
DENIED,INSURANCE UNDERWRITER,N,SOLOMON AGENCY CORP,NY,BAYSIDE,59030.4,2017,
DENIED,PHYSICAL THERAPISTS,Y,REVOLUTIONARY HOME HEALTH INC,PA,OLYPHANT,63107.2,2017,
DENIED,CMM QUALITY ENGINEER,Y,MADE TO MEASURE LLC,IL,EAST DUNDEE,52250,2017,
DENIED,CONTINUOUS IMPROVEMENT MANAGER,Y,REGAL-BELOIT CORPORATION,WI,BELOIT,33342,2017,
DENIED,MECHANICAL DESIGN ENGINEER,Y,REGAL-BELOIT CORPORATION,IN,FORT WAYNE,53581,2017,
DENIED,COMPUTER SYSTEMS ANALYST,Y,"HERMITAGE INFOTECH, LLC",NY,NEW YORK,64813,2017,
DENIED,RHEUMATOLOGIST,Y,MARSHFIELD CLINIC,WI,MARSHFIELD,187200,2017,
DENIED,ASSOCIATE - ADVANCED ANALYTICS,Y,"OPTIMAL STRATEGIX GROUP, INC.",PA,NEWTON,54808,2017,
DENIED,DESIGN ENGINEER,Y,"GACE CONSULTING ENGINEERS, DPC",NY,NEW YORK,62171,2017,
DENIED,RESIDENT PHYSICIAN,Y,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PA,PHILADELPHIA,57391,2017,
DENIED,SR. SOFTWARE DEVELOPER (SR. SALESFORCE CONSULTANT),Y,"SMARTLOGIX, INC",MN,ST. PAUL,64126,2017,
DENIED,TECHNICAL LEADER,Y,KPIT INFOSYSTEMS INC,IN,COLUMBUS,53123,2017,
DENIED,ASSISTANT PROFESSOR,Y,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PA,PHILADELPHIA,51840,2017,
DENIED,ASSOCIATE - DATA SCIENTIST,Y,"OPTIMAL STRATEGIX GROUP, INC.",PA,NEWTON,54808,2017,
DENIED,STAFF ACCOUNTANT,Y,"BRUNNER, BLACKSTONE & ASSOCIATES, P.C.",PA,CRANBERRY TWP,44720,2017,
DENIED,LANDSCAPE DESIGNER,Y,"WOLFF LANDSCAPE ARCHITECTURE, INC.",IL,CHICAGO,33093,2017,
DENIED,ASSOCIATE,Y,JPMORGAN CHASE &AMP; CO.,NY,NEW YORK,47590,2017,
DENIED,ASSISTANT PROFESSOR,Y,THE PENNSYLVANIA STATE UNIVERSITY,PA,MIDDLETOWN,53020,2017,
DENIED,SUBJECT MATTER EXPERT,Y,KPIT INFOSYSTEMS INC,IN,COLUMBUS,64002,2017,
DENIED,ARCHITECTURAL ENGINEER,Y,AIK RENOVATION INC.,NY,LONG ISLAND CITY,62171.2,2017,
DENIED,CLINICAL SYSTEMS ANALYST,Y,"GLOBAL TECHNICAL SOFTWARE SERVICES, INC.",MN,MINNEAPOLIS,64501,2017,
DENIED,SYSTEMS ANALYST,Y,"SMART WORKS, LLC",PA,WYOMISSING,125336640,2017,
DENIED,SYSTEMS ANALYST,Y,"SMART WORKS, LLC",PA,WYOMISSING,125336640,2017,
DENIED,WEALTH MANAGEMENT ADVISOR,Y,"VONTOBEL SWISS WEALTH ADVISORS LTD, NEW YORK BRANCH",NY,NEW YORK,150946,2017,
DENIED,BUSINESS ANALYST,Y,HITACHI CONSULTING CORPORATION,PA,PITTSBURGH,49192,2017,
DENIED,EXERCISE PHYSIOLOGIST,Y,DYNAMIC PHYSICAL THERAPY SERVICES,NY,FLUSHING,47632,2017,
DENIED,SR. PRODUCT ENGINEER- MECHANICAL,Y,"TRW AUTOMOTIVE, INC.",MI,LIVONIA,81203,2017,
DENIED,MANAGEMENT ANALYSTS,Y,"RST SOLUTIONS, INC.",PA,CHALFONT,47154,2017,
DENIED,SOCIAL MEDIA COORDINATOR,Y,"CHINAPRO MARKETING PARTNERS, INC.",IL,CHICAGO,34466,2017,
DENIED,CREDIT ANALYST,N,PRIME PIONEER CAPITAL CORP,NY,ASTORIA,62316.8,2017,
DENIED,IT PROJECT MANAGER 3,Y,POLARIS CONSULTING & SERVICES LTD,IL,CHICAGO,90584,2017,
DENIED,QA ENGINEER,Y,"MORNINGSTAR, INC.",IL,CHICAGO,57762,2017,
DENIED,SYSTEMS ANALYST,Y,"3I INFOTECH, INC.",OH,FINDLAY,65125,2017,
DENIED,SENIOR SUPPLIER DEVELOPMENT ENGINEER (SDE),Y,"TRW AUTOMOTIVE, INC.",IN,LAFAYETTE,75421,2017,
DENIED,SENIOR TRANSPORTATION ENGINEER,Y,"GREENMAN - PEDERSEN, INC",NY,NEW YORK,62171.2,2017,
DENIED,DATA ANALYSIS CONSULTANT,Y,MEGAPUTER INTELLIGENCE INC.,IN,BLOOMINGTON,36754,2017,
DENIED,THERMAL & FLUID SCIENCE ENGINEER - TECH. SPEC.,Y,CUMMINS INC.,IN,COLUMBUS,74277,2017,
DENIED,COMPUTER SOFTWARE ENGINEER,Y,"SAVEN TECHNOLOGIES, INC.",IL,DEERFIELD,91541,2017,
DENIED,MANAGER-  HEDGE FUND AUDITORS,Y,"NAV CONSULTING, INC.",IL,OAK BROOK TERRACE,123032,2017,
DENIED,"SOFTWARE DEVELOPER, SYSTEMS SOFTWARE",Y,L&T TECHNOLOGY SERVICES LIMITED,IN,KOKOMO,61443,2017,
DENIED,SUPPORT PROGRAMMER,Y,"GENCO I, INC.",PA,CRANBERRY TOWNSHIP,57304,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,90626,2017,
DENIED,SOFTWARE DEVELOPMENT ENGINEER,Y,"ISOFTSTONE, INC.",NY,NEW YORK,70221,2017,
DENIED,SENIOR LEGAL ASSISTANT,N,"LAW OFFICES OF MIKE P. GAO, P.C.",NY,FLUSHING,61152,2017,
DENIED,ANALYST,Y,"GOLDMAN, SACHS & CO.",NY,NEW YORK,65749,2017,
DENIED,DATA ANALYTICS SPECIALIST,Y,TATE & LYLE INGREDIENTS AMERICAS LLC,IL,HOFFMAN ESTATES,52062,2017,
DENIED,ASSOCIATE,Y,KPMG LLP,NY,NEW YORK,55765,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,90626,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,71386,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,90626,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,71386,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,90626,2017,
DENIED,PASTA TECHNOLOGIST,Y,"HODGSON MILL, INC.",IL,EFFINGHAM,40144,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,71386,2017,
DENIED,ACCOUNTANT,Y,"MAY FLOWER INTERNATIONAL, INC.",NY,MASPETH,55765,2017,
DENIED,SOFTWARE DEVELOPMENT ENGINEER,Y,"ISOFTSTONE, INC.",NY,NEW YORK,70221,2017,
DENIED,ANALYST,Y,MORGAN STANLEY SERVICES GROUP INC,NY,NEW YORK,47590,2017,
DENIED,LINUX ADMINISTRATION,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,90626,2017,
DENIED,"ASSOCIATE, ANALYTICS",Y,DFS SERVICES LLC,IL,RIVERWOODS,66643,2017,
DENIED,ASSOCIATE SOFTWARE DEVELOPER,Y,FLEXTRADE SYSTEMS INC,NY,NEW YORK,71386,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,POSTDOCTORAL RESEARCH SCIENTIST,Y,COLUMBIA UNIVERSITY,NY,NEW YORK,38189,2017,
DENIED,MEDICAL RESIDENT PHYSICIAN,Y,UNITY HEALTH SYSTEM,NY,ROCHESTER,54107,2017,
DENIED,CHIROPRACTOR,Y,BENNER PIKE CHIROPRACTIC CLINIC,PA,BELLEFONTE,45427,2017,
DENIED,BUSINESS ANALYST,Y,"THE BAZAAR, INC.",IL,RIVER GROVE,52100,2017,
DENIED,EVENT PLANNER,Y,KNOTEL INC.,NY,NEW YORK,37170,2017,
DENIED,COMPUTER SYSTEMS ANALYSTS,Y,E-DATA EXPERTS INC,PA,MECHANICSBURG,95000,2017,
DENIED,POSTDOCTORAL RESEARCH ASSOCIATE,Y,LEHIGH UNIVERSITY,PA,BETHLEHEM,51002,2017,
DENIED,AUDIENCE DEVELOPMENT ANALYST,Y,"THE THOUGHT & EXPRESSION COMPANY, LLC",NY,BROOKLYN,97084000,2017,
DENIED,SR. .NET DEVELOPER,Y,REDEFINED CORPORATION,NY,NEW YORK,90813,2017,
DENIED,SOFTWRE DEVELOPER,Y,CHISRIN CORPORATION,NY,NEW YORK,90813,2017,
DENIED,COMPUTER NETWORK ARCHITECTURE,Y,CHISRIN CORPORATION,NY,NEW YORK,111405,2017,
DENIED,DATA ENGINEER,Y,"PHDATA, INC.",MN,MINNEAPOLIS,62733,2017,
DENIED,ANALYST,Y,"GOLDMAN, SACHS & CO",NY,NEW YORK,84864,2017,
DENIED,"ASSOCIATE, INVESTMENT",Y,TEMASEK INTERNATIONAL (USA) LLC,NY,NEW YORK,95160,2017,
DENIED,CLOUD ENGINEER,Y,"SPS COMMERCE, INC.",MN,MINNEAPOLIS,68557,2017,
DENIED,SENIOR SCIENTIST - QUALITY & TRAINING,N,"AGR INTERNATIONAL, INC.",PA,BUTLER,125070.4,2017,
DENIED,EXERCISE PHYSIOLOGIST,Y,ADVANCED CARE REHAB SERVICES LLC,MI,MADISON HEIGHTS,39666,2017,
DENIED,PRODUCTION MANAGER,N,STARTEX AMERICA INC,NY,NEW YORK,80828.8,2017,
DENIED,ACCOUNTANT,Y,RICHANG INC,OH,COLUMBUS,46509,2017,
DENIED,COMPUTER PROGRAMMER,Y,"THE UNCIA GROUP, INC",PA,MECHANICSBURG,64563,2017,
DENIED,INTERNATIONAL PROGRAMS COORDINATOR,Y,MID MICHIGAN COMMUNITY COLLEGE,MI,HARRISON,39874,2017,
DENIED,QUANTITATIVE ANALYST,Y,"CUBIST SYSTEMATIC STRATEGIES, LLC",NY,NEW YORK,85218,2017,
DENIED,SUPPLY CHAIN ANALYST,Y,"EXEL, INC. D/B/A DHL SUPPLY CHAIN (USA)",OH,WESTERVILLE,49733,2017,
DENIED,MECHANICAL ENGINEER,Y,L&T TECHNOLOGY SERVICES LIMITED,IN,KOKOMO,57117,2017,
DENIED,UNDERWRITER,N,HOMELAND MORTGAGE COMPANY,IL,WESTMONT,40726.4,2017,
DENIED,APPLICATION DEVELOPER,Y,IBM CORPORATION,PA,WAYNE,74963,2017,
DENIED,MEDICAL RESIDENT (PEDIATRICS),Y,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY,WEST ISLIP,57611,2017,
DENIED,ASSOCIATE PROFESSOR OF MANAGEMENT INFORMATION SYSTEMS,Y,SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,PA,SHIPPENSBURG,96775.91,2017,
DENIED,MATH TEACHER,Y,ROCKLAND COUNTRY DAY SCHOOL,NY,CONGERS,37860,2017,
DENIED,PROGRAMMER ANALYST,Y,"GENCO I, INC.",PA,CRANBERRY TOWNSHIP,72571,2017,
DENIED,ASSISTANT PROFESSOR,Y,LEHIGH UNIVERSITY,PA,BETHLEHEM,43880,2017,
DENIED,OPTICAL ENGINEER,N,OVITZ CORPORATION,NY,WEST HENRIETTA,56180.8,2017,
DENIED,PROGRAMMER ANALYST,Y,"JRD SYSTEMS, INC.",MI,CLINTON TOWNSHIP,70000,2017,
DENIED,BUILD ENGINEER,Y,"GALAXY I TECHNOLOGIES, INC.",PA,PHILADELPHIA,71323,2017,
DENIED,PROJECT ENGINEER,Y,CYIENT INC.,IL,MOSSVILLE,46092.8,2017,
DENIED,"INVESTMENT ANALYST, EQUITY",Y,THE NORTHERN TRUST COMPANY,IL,CHICAGO,111218,2017,
DENIED,POSTDOCTORAL FELLOW,Y,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,NEW YORK,38189,2017,
DENIED,UI/UX DEVELOPER,Y,"GALAXY I TECHNOLOGIES, INC.",PA,MECHANICSBURG,63482,2017,
DENIED,REGULATORY ANALYST,Y,"WINDELS MARX LANE & MITTENDORF, LLP",NY,NEW YORK,46675,2017,
DENIED,POSTDOCTORAL RESEARCH ASSOCIATE,Y,LEHIGH UNIVERSITY,PA,BETHLEHEM,57491,2017,
DENIED,MOBILE DEVELOPER,Y,IBM CORPORATION,NY,ARMONK,111405,2017,
DENIED,ASSOCIATE RESOURCE MODELING ANALYST,Y,"WINDLOGICS, INC.",MN,ST. PAUL,58656,2017,
DENIED,SENIOR TECHNICAL CONSULTANT,Y,LARSEN & TOUBRO INFOTECH LIMITED,OH,AMELIA,75338,2017,
DENIED,STRATEGY CONSULTANT,Y,IBM CORPORATION,PA,WAYNE,77563,2017,
DENIED,SR. PRODUCT ENGINEER- SOFTWARE,Y,"TRW AUTOMOTIVE, INC.",MI,FARMINGTON HILLS,70304,2017,
DENIED,SOFTWARE DEVELOPER,Y,APPETIZER MOBILE LLC,NY,NEW YORK,53164.8,2017,
DENIED,BUSINESS ANALYST,Y,GEMS THE EDUCATION PARTNERS INC.,NY,NEW YORK,58198,2017,
DENIED,REHABILITATION COUNSELOR,Y,AM CARE CORP,NY,FLUSHING,44346,2017,
DENIED,REHABILITATION COUNSELOR,Y,7TH AVE CARE CORP,NY,FLUSHING,44346,2017,
DENIED,MARKETING AND COMMUNICATIONS SPECIALIST,Y,TSS-TRANSPORT SIMULATION SYSTEMS INC.,NY,NEW YORK,46675,2017,
DENIED,GRAPHIC DESIGNER,Y,GLOPAK USA CORP,NY,HICKSVILLE,29411.2,2017,
DENIED,SYSTEMS ANALYST,Y,VIGNATECH ENGINEERING & MANUFACTURING INC,MI,SOUTHFIELD,69347,2017,
DENIED,APPLICATIONS DEVELOPER,Y,ACTICO CORP.,IL,CHICAGO,71843,2017,
DENIED,LEAD PRODUCT OWNER,Y,"TARGET ENTERPRISE, INC.",MN,MINNEAPOLIS,104291,2017,
DENIED,STAFF ACCOUNTANT,N,"SAMUEL S. LEE, INC.",OH,COLUMBUS,46508.8,2017,
DENIED,ELECTRICAL ENGINEER,Y,VITRO FLAT GLASS LLC,PA,CARLISLE,64605,2017,
DENIED,MECHANICAL ENGINEER,Y,"SEYMOUR TUBING, INC.",IN,SEYMOUR,69306,2017,
